file	line_no	token	prev_line	next_line	context
1_veda/2_bra/satapath/sb_03_u.txt	3673	ā			manuṣyalokaṃ jayatyatha yadūrdhvaṃ raśanāyā ā caṣālāttena devalokaṃ jayatyatha
1_veda/2_bra/satapath/sb_04_u.txt	305	ā			tāni vā aniṅgyamānāni śere | ā tṛtīyasavanāttasmādime manuṣyāḥ svapanti tāni
1_veda/2_bra/satapath/sb_04_u.txt	313	ā			tāni vā aniṅgyamānāni śere | ā tṛtīyasavanāttāyate yajña eti vai tadyattāyate
1_veda/2_bra/satapath/sb_04_u.txt	427	ā			athāto gṛhṇātyeva | ā vāyo bhūṣa śucipā upa naḥ sahasraṃ te niyuto viśvavāra upo te
1_veda/2_bra/satapath/sb_04_u.txt	697	ā			sa śrīṇāti | mano na yeṣu havaneṣu tigmaṃ vipaḥ śacyā vanutho dravantā ā yaḥ
1_veda/2_bra/satapath/sb_04_u.txt	1201	ā			athāto gṛhṇātyeva | mūrdhānaṃ divo aratim pṛthivyā vaiśvānaramṛta ā jātamagnim |
1_veda/2_bra/satapath/sb_04_u.txt	1289	ā			sa prātaḥsavana ālabdhaḥ | ā tṛtīyasavanācrapyamāṇa upaśete sarvasminnevaitadyajñe
1_veda/2_bra/satapath/sb_04_u.txt	2025	ā			sa gṛhṇāti | yajño devānām pratyeti sumnamādityāso bhavatā mṛḍayantaḥ ā vo 'rvācī
1_veda/2_bra/satapath/sb_05_u.txt	577	ā			sa upaspṛśati | ā mā vājasya prasavo jagamyādityannaṃ vai vāja ā mānnasya prasavo
1_veda/2_bra/satapath/sb_05_u.txt	577	ā			sa upaspṛśati | ā mā vājasya prasavo jagamyādityannaṃ vai vāja ā mānnasya prasavo
1_veda/2_bra/satapath/sb_06_u.txt	179	ā			santamagnirityācakṣata ā ha vā enena pitaram pitāmaham putram pautraṃ cakṣate
1_veda/2_bra/satapath/sb_06_u.txt	1135	ā			amṛtastasya viśve devāḥ putrā ā ye dhāmāni divyāni tasthuritīme vai lokā divyāni
1_veda/2_bra/satapath/sb_06_u.txt	1535	ā			ā tvā jigharmi manasā ghṛteneti | ā tvā juhomi manasā ca ghṛtena
1_veda/2_bra/satapath/sb_06_u.txt	1535	ā			ā tvā jigharmi manasā ghṛteneti | ā tvā juhomi manasā ca ghṛtena
1_veda/2_bra/satapath/sb_06_u.txt	1545	ā			ā viśvataḥ pratyañcaṃ jigharmīti | ā sarvataḥ pratyañcaṃ juhomītyetadarakṣasā
1_veda/2_bra/satapath/sb_06_u.txt	1545	ā			ā viśvataḥ pratyañcaṃ jigharmīti | ā sarvataḥ pratyañcaṃ juhomītyetadarakṣasā
1_veda/2_bra/satapath/sb_06_u.txt	1653	ā			mahāṃ ā ca puṣkara iti vardhamāno mahīyasva puṣkara ityetaddivo mātrayā
1_veda/2_bra/satapath/sb_06_u.txt	3217	ā			athainamabhimantrayate | āyurvā agnirāyurevaitadātmandhatta ā tvāhārṣamityā
1_veda/2_bra/satapath/sb_06_u.txt	3247	ā			jyotiṣaityagnirbhānunā ruśatā svaṅga ityagnirvā eṣa bhānunā ruśatā svaṅga ā jāto
1_veda/2_bra/satapath/sb_07_u.txt	1521	ā			mahāṃ ā ca puṣkara iti vardhamāno mahīyasva puṣkara ityetaddivo mātrayā
1_veda/2_bra/satapath/sb_08_u.txt	393	ā			raṇāyeti devānāṃ sumnāya mahate raṇāyetyetatpitevaidhi sūnava ā suśeveti yathā pitā
1_veda/2_bra/satapath/sb_08_u.txt	2561	ā			ā vāco madhyamaruhadbhuraṇyuriti | etaddha vāco madhyaṃ yatraiṣa etaccīyate
1_veda/2_bra/satapath/sb_09_u.txt	971	ā			athopāyanti | indraṃ viśvā avīvṛdhanniti tasyokto bandhurdevahūryajña ā ca
1_veda/2_bra/satapath/sb_09_u.txt	973	ā			vakṣatsumnahūryajña ā ca vakṣaditi devahūścaiva yajñaḥ sumnahūśca
1_veda/2_bra/satapath/sb_09_u.txt	975	ā			yakṣadagnirdevo devāṃ ā ca vakṣaditi yakṣaccaivāgnirdevo devānā ca vahatvityetat
1_veda/2_bra/satapath/sb_09_u.txt	1015	ā			svaryanto nāpekṣante | ā dyāṃ rohanti rodasī iti na haiva te 'pekṣante ye svargaṃ
1_veda/2_bra/satapath/sb_09_u.txt	2105	ā			hiraṇyamamṛtapakṣaḥ śakuno bhartetyetanmahāntsadhasthe dhruva ā niṣatto
1_veda/2_bra/satapath/sb_10_u.txt	421	ā			sahasramṛjvālikhitā iṣṭakā upadadhāti tadyānīmāni vayasaḥ pratyañci śīrṣṇa ā
1_veda/2_bra/satapath/sb_10_u.txt	1707	ā			vā evaṃvittapa tapyata ā maithunātsarvaṃ hāsya tatsvargaṃ lokamabhisambhavati
1_veda/2_bra/satapath/sb_11_u.txt	1395	ā			sā prajāpatimabravīt ā vai ma idamadiṣateti sa hovāca yajñenainānpunaryācasveti
1_veda/2_bra/satapath/sb_11_u.txt	2135	ā			ā haiva sa nakhāgrebhyastapyate ya evaṃ vidvāntsvādhyāyamadhīte
1_veda/2_bra/satapath/sb_11_u.txt	2753	ā			prāṇa ā ha vai dviṣato bhrātṛvyasya prāṇaṃ datte ya evaṃ veda
1_veda/2_bra/satapath/sb_11_u.txt	2771	ā			bhātyāttā hyasya bhā ā ha vai dviṣato bhrātṛvyasya bhāṃ datte ya evaṃ veda
1_veda/2_bra/satapath/sb_13_u.txt	325	ā			ā brahman brāhmaṇo brahmavarcasī jāyatāmiti brāhmaṇa eva brahmavarcasaṃ
1_veda/2_bra/satapath/sb_13_u.txt	329	ā			ā rāṣṭre rājanyaḥ śūra iṣavyo'tivyādhī mahāratho jāyatāmiti rājanya eva śauryam
1_veda/2_bra/satapath/sb_13_u.txt	1085	ā			eṣa vai brahmavarcasī nāma yajñaḥ yatraitena yajñena yajanta ā brāhmaṇo
1_veda/2_bra/satapath/sb_13_u.txt	1089	ā			eṣa vā ativyādhī nāma yajñaḥ yatraitena yajñena yajanta ā rājanyo'tivyādhī jāyate
1_veda/2_bra/satapath/sb_13_u.txt	1091	ā			eṣa vai dīrgho nāma yajñaḥ yatraitena yajñena yajanta ā dīrghāraṇyaṃ jāyate
1_veda/2_bra/satapath/sb_13_u.txt	1329	ā			rayivīryasyāptyai vīryasyāvaruddhyā ā viśvadevaṃ satpatiṃ na pramiye
1_veda/2_bra/satapath/sb_13_u.txt	2691	ā			āyuṣmata āhutiṃ juhotyagnirvā ā āyuṣmānāyuṣa īṣṭe tamevaibhya āyuryācatyagna
1_veda/2_bra/satapath/sb_14_u.txt	593	ā			ā ca parā ca pathibhiścarantamiti ā ca hyeṣa parā ca devaiḥ pathibhiścarati sa
1_veda/2_bra/satapath/sb_14_u.txt	593	ā			ā ca parā ca pathibhiścarantamiti ā ca hyeṣa parā ca devaiḥ pathibhiścarati sa
1_veda/2_bra/satapath/sb_14_u.txt	1665	ā			sa eṣa iha praviṣṭaḥ ā nakhāgrebhyo yathā kṣuraḥ kṣuradhāne'vahitaḥ
1_veda/2_bra/satapath/sb_14_u.txt	4337	ā			śvabhya ā krimibhya ā kīṭapataṅgebhyastatte'nnamāpo vāsa iti na ha vā asyānannaṃ
1_veda/2_bra/satapath/sb_14_u.txt	4337	ā			śvabhya ā krimibhya ā kīṭapataṅgebhyastatte'nnamāpo vāsa iti na ha vā asyānannaṃ
1_veda/3_ara/sankharu.txt	6	ā			ā tvā rathaṃ yathotaya iti marutvatīyasya pratipat | idaṃ vaso sutam andha ityanucaraḥ | eṣa eva nitya ekāhātānaḥ | tasyoktaṃ brāhmaṇam | asat su me jaritaḥ sābhivega iti vāsukraṃ pūrvaṃ śastvā mahāṃ indro nṛvad ā carṣaṇiprā ityetasmiṃstraiṣṭubhe nividaṃ dadhāti | tad yad vāsukraṃ pūrvaṃ śaṃsati | indra u vai vasukraḥ | atha yad mahāṃ indro nṛvad ā carṣaṇiprā iti mahadvat | mahadvad dhyetad ahaḥ ||
1_veda/3_ara/sankharu.txt	6	ā			ā tvā rathaṃ yathotaya iti marutvatīyasya pratipat | idaṃ vaso sutam andha ityanucaraḥ | eṣa eva nitya ekāhātānaḥ | tasyoktaṃ brāhmaṇam | asat su me jaritaḥ sābhivega iti vāsukraṃ pūrvaṃ śastvā mahāṃ indro nṛvad ā carṣaṇiprā ityetasmiṃstraiṣṭubhe nividaṃ dadhāti | tad yad vāsukraṃ pūrvaṃ śaṃsati | indra u vai vasukraḥ | atha yad mahāṃ indro nṛvad ā carṣaṇiprā iti mahadvat | mahadvad dhyetad ahaḥ ||
1_veda/3_ara/sankharu.txt	6	ā			ā tvā rathaṃ yathotaya iti marutvatīyasya pratipat | idaṃ vaso sutam andha ityanucaraḥ | eṣa eva nitya ekāhātānaḥ | tasyoktaṃ brāhmaṇam | asat su me jaritaḥ sābhivega iti vāsukraṃ pūrvaṃ śastvā mahāṃ indro nṛvad ā carṣaṇiprā ityetasmiṃstraiṣṭubhe nividaṃ dadhāti | tad yad vāsukraṃ pūrvaṃ śaṃsati | indra u vai vasukraḥ | atha yad mahāṃ indro nṛvad ā carṣaṇiprā iti mahadvat | mahadvad dhyetad ahaḥ ||
1_veda/3_ara/sankharu.txt	44	ā			yā indra bhuja ābhara ityetayā bārhatīm aśītiṃ pratipadyate stotāram in maghavann asya vardhayeti mahadvatyā vṛdhavatyā | mahadvad vṛdhavat | mahadvat | mahadvad dhyetad ahaḥ | ayaṃ te astu haryata ā mandrair indra haribhiḥ sūkte | tad yad ete antataḥ śaṃsati saṃsiddhābhir bṛhatībhir auṣṇihīm aśītiṃ samārohāṇīti ||
1_veda/3_ara/sankharu.txt	180	ā		tathau evaivaṃ vidvān sarvān pāpmano 'pahaty sarveṣāṃ ca bhūtānām śraiṣṭhyaṃ svārājya ādhipatyaṃ paryeti | ya evaṃ veda ya evaṃ veda ||	athāsmin prāṇa ekaikadhā bhavati | tad enaṃ vāk sarvair nāmabhiḥ sahāpyeti | cakṣuḥ sarvai rūpaiḥ sahāpyeti | śrotraṃ sarvaiḥ śabdaiḥ sahāpyeti | manaḥ sarvair dhyātaiḥ sahāpyeti | sa yada pratibudhyate | yathāgner jvalataḥ sarvā diśo visphuliṅgā vipratiṣṭheran evam evaitasmād ātmanaḥ prāṇā yathāyatanaṃ vipratiṣṭhante prāṇebhyo devāḥ devebhyo lokāḥ | sa eṣa prāṇa eva prajñātmedaṃ śarīram anupraviṣṭa ā lomabhya ā nakhebhyaḥ | tad yathā kṣuraḥ kṣuradhāne vopahito viśvaṃbharo vā viśvaṃbarakulāya evam evaiṣa prajñātmedaṃ śarīram ātmānam anupraviṣṭa ā lomabhya ā nakhebhyaḥ | tam etam ātmānam eta ātmāno 'nvavasyante yathā śreṣṭhinaṃ svāḥ | tad yatha śreṣṭhī svair bhuṅkte yathā vā svāḥ śreṣṭhinaṃ bhuñjanti | evam evaiṣa prajñātmaitair ātmabhir bhuṅkte | evam evaita ātmāna etam ātmānaṃ bhuñjanti | sa yāvad dha vā indra etam ātmānaṃ na vijajñe tāvad enam asurā abhibabhūvuḥ | sa yadā vijajñe 'tha hatvāsurān vijitya sarveṣāṃ ca devānāṃ śraiṣṭhyaṃ svārājyam ādhipatyaṃ paryait |
1_veda/3_ara/sankharu.txt	180	ā		tathau evaivaṃ vidvān sarvān pāpmano 'pahaty sarveṣāṃ ca bhūtānām śraiṣṭhyaṃ svārājya ādhipatyaṃ paryeti | ya evaṃ veda ya evaṃ veda ||	athāsmin prāṇa ekaikadhā bhavati | tad enaṃ vāk sarvair nāmabhiḥ sahāpyeti | cakṣuḥ sarvai rūpaiḥ sahāpyeti | śrotraṃ sarvaiḥ śabdaiḥ sahāpyeti | manaḥ sarvair dhyātaiḥ sahāpyeti | sa yada pratibudhyate | yathāgner jvalataḥ sarvā diśo visphuliṅgā vipratiṣṭheran evam evaitasmād ātmanaḥ prāṇā yathāyatanaṃ vipratiṣṭhante prāṇebhyo devāḥ devebhyo lokāḥ | sa eṣa prāṇa eva prajñātmedaṃ śarīram anupraviṣṭa ā lomabhya ā nakhebhyaḥ | tad yathā kṣuraḥ kṣuradhāne vopahito viśvaṃbharo vā viśvaṃbarakulāya evam evaiṣa prajñātmedaṃ śarīram ātmānam anupraviṣṭa ā lomabhya ā nakhebhyaḥ | tam etam ātmānam eta ātmāno 'nvavasyante yathā śreṣṭhinaṃ svāḥ | tad yatha śreṣṭhī svair bhuṅkte yathā vā svāḥ śreṣṭhinaṃ bhuñjanti | evam evaiṣa prajñātmaitair ātmabhir bhuṅkte | evam evaita ātmāna etam ātmānaṃ bhuñjanti | sa yāvad dha vā indra etam ātmānaṃ na vijajñe tāvad enam asurā abhibabhūvuḥ | sa yadā vijajñe 'tha hatvāsurān vijitya sarveṣāṃ ca devānāṃ śraiṣṭhyaṃ svārājyam ādhipatyaṃ paryait |
1_veda/3_ara/sankharu.txt	180	ā		tathau evaivaṃ vidvān sarvān pāpmano 'pahaty sarveṣāṃ ca bhūtānām śraiṣṭhyaṃ svārājya ādhipatyaṃ paryeti | ya evaṃ veda ya evaṃ veda ||	athāsmin prāṇa ekaikadhā bhavati | tad enaṃ vāk sarvair nāmabhiḥ sahāpyeti | cakṣuḥ sarvai rūpaiḥ sahāpyeti | śrotraṃ sarvaiḥ śabdaiḥ sahāpyeti | manaḥ sarvair dhyātaiḥ sahāpyeti | sa yada pratibudhyate | yathāgner jvalataḥ sarvā diśo visphuliṅgā vipratiṣṭheran evam evaitasmād ātmanaḥ prāṇā yathāyatanaṃ vipratiṣṭhante prāṇebhyo devāḥ devebhyo lokāḥ | sa eṣa prāṇa eva prajñātmedaṃ śarīram anupraviṣṭa ā lomabhya ā nakhebhyaḥ | tad yathā kṣuraḥ kṣuradhāne vopahito viśvaṃbharo vā viśvaṃbarakulāya evam evaiṣa prajñātmedaṃ śarīram ātmānam anupraviṣṭa ā lomabhya ā nakhebhyaḥ | tam etam ātmānam eta ātmāno 'nvavasyante yathā śreṣṭhinaṃ svāḥ | tad yatha śreṣṭhī svair bhuṅkte yathā vā svāḥ śreṣṭhinaṃ bhuñjanti | evam evaiṣa prajñātmaitair ātmabhir bhuṅkte | evam evaita ātmāna etam ātmānaṃ bhuñjanti | sa yāvad dha vā indra etam ātmānaṃ na vijajñe tāvad enam asurā abhibabhūvuḥ | sa yadā vijajñe 'tha hatvāsurān vijitya sarveṣāṃ ca devānāṃ śraiṣṭhyaṃ svārājyam ādhipatyaṃ paryait |
1_veda/3_ara/sankharu.txt	180	ā		tathau evaivaṃ vidvān sarvān pāpmano 'pahaty sarveṣāṃ ca bhūtānām śraiṣṭhyaṃ svārājya ādhipatyaṃ paryeti | ya evaṃ veda ya evaṃ veda ||	athāsmin prāṇa ekaikadhā bhavati | tad enaṃ vāk sarvair nāmabhiḥ sahāpyeti | cakṣuḥ sarvai rūpaiḥ sahāpyeti | śrotraṃ sarvaiḥ śabdaiḥ sahāpyeti | manaḥ sarvair dhyātaiḥ sahāpyeti | sa yada pratibudhyate | yathāgner jvalataḥ sarvā diśo visphuliṅgā vipratiṣṭheran evam evaitasmād ātmanaḥ prāṇā yathāyatanaṃ vipratiṣṭhante prāṇebhyo devāḥ devebhyo lokāḥ | sa eṣa prāṇa eva prajñātmedaṃ śarīram anupraviṣṭa ā lomabhya ā nakhebhyaḥ | tad yathā kṣuraḥ kṣuradhāne vopahito viśvaṃbharo vā viśvaṃbarakulāya evam evaiṣa prajñātmedaṃ śarīram ātmānam anupraviṣṭa ā lomabhya ā nakhebhyaḥ | tam etam ātmānam eta ātmāno 'nvavasyante yathā śreṣṭhinaṃ svāḥ | tad yatha śreṣṭhī svair bhuṅkte yathā vā svāḥ śreṣṭhinaṃ bhuñjanti | evam evaiṣa prajñātmaitair ātmabhir bhuṅkte | evam evaita ātmāna etam ātmānaṃ bhuñjanti | sa yāvad dha vā indra etam ātmānaṃ na vijajñe tāvad enam asurā abhibabhūvuḥ | sa yadā vijajñe 'tha hatvāsurān vijitya sarveṣāṃ ca devānāṃ śraiṣṭhyaṃ svārājyam ādhipatyaṃ paryait |
1_veda/3_ara/sankharu.txt	212	ā			atha ha smāsya putra āha madhyamaḥ prātiyodhīputro magadhavāsī pūrvam evākṣaraṃ pūrvarūpam uttaram uttararūpam | tad yāsau mātrā saṃdhivijñāpanī sāma tad bhavati sāmaihāvaṃ saṃhitāṃ manya iti | tad etad ṛcābhyuditam | mā naḥ stenebhyo ye abhi druhas pade nirāmiṇo ripavo 'nneṣu jāgṛdhuḥ | ā devānām ohate vi vrayo hṛdi bṛhaspate na paraḥ sāmno viduḥ || iti | sa ya evam etāṃ saṃhitāṃ veda saṃdhīyate prajayā paśubhir yaśasā brahmavarcasena svargeṇa lokena sarvam āyur eti ||
1_veda/3_ara/sankharu.txt	318	ā			aśvinā sāragheṇa mā sam aṅktāṃ madhunā payaḥ | yathā madhumatīṃ vācam āvadāni janeṣu || ghṛtād ullupto madhumān payasvān dhanaṃjayo dharuṇo dhārayiṣṇuḥ | rujan sapatnān adharāṃś ca kṛṇvan ā roha māṃ mahate saubhagāya || prajāpate na tvad etāny anyo viśvā jatāni pari tā babhūva | yatkāmās te juhumas tan no astu vayaṃ syāma patayo rayīṇām || ayaṃ sano nudatāṃ me sapatnān indra iva vṛtraṃ pṛtanāsu sāḍhā | agnir iva kakṣaṃ vibhṛtaḥ purutrā vāteṣu nas tigmajambho 'nu mārṣṭi || ayaṃ sano yo 'nuvādī kīla iva vṛtraṃ vi puro ruroja | anenendro vi mṛdho vihatyā śatrūyatām ābharā bhojanāni ||
1_veda/3_ara/sankharu.txt	322	ā			bhadraṃ paśyanta upa sedur āgan tato dīkṣām ṛṣayaḥ svarvidaḥ | tataḥ kṣatraṃ balam ojaś ca jātaṃ tad asmai devā abhi saṃ namantām || dhātā vidhātā paramota saṃdṛk prajāpatiḥ parameṣṭhī suvarccāḥ | stomāṃś chandāṃsi nivido ma āhur etasmai rāṣṭram abhi saṃ namantām || abhy ā vartadhvam upa sevatāgnim ayaṃ śāstādhipatir no astu | asya vijñānam anu saṃ rabhadhvam imaṃ paścād anu jīvātha sarve || alardo nāma jāto 'si purā sūryāt puroṣasaḥ | taṃ tvā sapatnakṣayaṇaṃ vedātha viṣṭambhajambhanam || nārdhe pramīyeta tared dviṣantaṃ kalpeta vākyaṃ pṛtanāḥ saheta | pramāyukaṃ tasya dviṣantam āhur irāmaṇiṃ bailvaṃ yo bibhartti ||
1_veda/3_ara/sankharu.txt	330	ā			sahendra dviṣataḥ sahasvārātīḥ sahasva pṛtanāyataḥ | nāga iva pūrvapādābhyām abhi tiṣṭha pṛtanyataḥ || āgād ayaṃ bailvo maṇiḥ sapatnakṣapaṇo vṛṣā | taṃ paśyanti kavayaḥ sarvavīrā yathā sapatnān samare saheyuḥ || anṛtaṃ me maṇau sūtram aśvināv api nahyatām | bailvaḥ sahasravīryo 'si mā te bhartā riṣam aham || ghṛtād ullupto madhumān payasvān dhanaṃjayo dharuṇo dhārayiṣṇuḥ | rujan sapatnān adharāṃś ca kṛṇvan ā roha māṃ mahate saubhagāya || prajāpate na tvad etāny anyo viśvā jatāni pari tā babhūva | yatkāmas te juhumas tan no astu vayaṃ syāma patayo rayīṇām || śāsa itthā mahāṃ asīti pañca ||
1_veda/4_upa/brup___u.txt	521	ā			evam eva yad idaṃ kiñca mithunam ā pipīlikābhyas tat sarvam asṛjata ||
1_veda/4_upa/brup___u.txt	561	ā			sa eṣa iha praviṣṭa ā nakhāgrebhyo yathā kṣuraḥ kṣuradhāne 'vahitaḥ syād viśvambharo vā viśvambharakulāye |
1_veda/4_upa/brup___u.txt	713	ā			yad asya gṛheṣu śvāpadā vayāṃsy ā pipīlikābhya upajīvanti tena teṣāṃ lokaḥ |
1_veda/4_upa/brup___u.txt	4637	ā			yad idaṃ kiñcā śvabhya ā kṛmibhya ā kīṭapataṅgebhyas tat te 'nnam |
1_veda/4_upa/brup___u.txt	4637	ā			yad idaṃ kiñcā śvabhya ā kṛmibhya ā kīṭapataṅgebhyas tat te 'nnam |
1_veda/4_upa/brup___u.txt	5235	ā			ā siñcatu prajāpatir dhātā garbhaṃ dadhātu te |
1_veda/4_upa/brup___u.txt	5407	ā			samānam ā sāñjīvīputrāt |
1_veda/4_upa/chup___u.txt	381	ā			atha ya eṣo 'ntarāditye hiraṇmayaḥ puruṣo dṛśyate hiraṇyaśmaśrur hiraṇyakeśa ā praṇakhāt sarva eva suvarnaḥ ||
1_veda/4_upa/chup___u.txt	795	ā			sa ya etad evaṃ vidvān sādhu sāmety upāste 'bhyāśo ha yad enaṃ sādhavo dharmā ā ca gaccheyur upa ca nameyuḥ ||
1_veda/4_upa/chup___u.txt	1439	ā			paśyema tvā vayaṃ rā hu m ā jyā yo ā iti ||
1_veda/4_upa/chup___u.txt	1439	ā			paśyema tvā vayaṃ rā hu m ā jyā yo ā iti ||
1_veda/4_upa/chup___u.txt	1461	ā			paśyema tvā vayaṃ vairā hu m ā jyā yo ā iti ||
1_veda/4_upa/chup___u.txt	1461	ā			paśyema tvā vayaṃ vairā hu m ā jyā yo ā iti ||
1_veda/4_upa/chup___u.txt	1485	ā			paśyema tvā vayaṃ sāmrā hūm ā jyā yo ā iti ||
1_veda/4_upa/chup___u.txt	1485	ā			paśyema tvā vayaṃ sāmrā hūm ā jyā yo ā iti ||
1_veda/4_upa/chup___u.txt	2095	ā			abhyāśo ha yad enaṃ sādhavo ghoṣā ā ca gaccheyur upa ca nimreḍeran nimreḍeran ||
1_veda/4_upa/chup___u.txt	2799	ā			yat kiṃcid idam ā śvabhya ā śakunibhya iti hocuḥ |
1_veda/4_upa/chup___u.txt	2799	ā			yat kiṃcid idam ā śvabhya ā śakunibhya iti hocuḥ |
1_veda/4_upa/chup___u.txt	4777	ā			tau hocatuḥ sarvam evedam āvāṃ bhagava ātmānaṃ paśyāva ā lomabhyaḥ ā nakhebhyaḥ pratirūpam iti ||
1_veda/4_upa/chup___u.txt	4777	ā			tau hocatuḥ sarvam evedam āvāṃ bhagava ātmānaṃ paśyāva ā lomabhyaḥ ā nakhebhyaḥ pratirūpam iti ||
1_veda/4_upa/svetu_pu.txt	89	ā			śṛṇvanti viśve amṛtasya putrā ā ye dhāmāni diviyāni tasthuḥ ||
1_veda/5_vedang/1_srauta/asvss_u.txt	67	ā			atha sāmidhenyaḥ pra vo vājā abhidyavo agna ā yāhi vītaye gṛṇān īḍenyo namasyas tiro agnim dūtam vṛṇīmahe samidhyamāno adhvare samiddho agna āhuta iti dve |
1_veda/5_vedang/1_srauta/asvss_u.txt	257	ā			ā ato mandreṇa |
1_veda/5_vedang/1_srauta/asvss_u.txt	261	ā			madhyamena havīṃṣy ā sviṣṭakṛtaḥ |
1_veda/5_vedang/1_srauta/asvss_u.txt	277	ā			vṛdhanvantāv amāvāsyāyām | agniḥ pratnena manmanā soma gīrbhiṣ ṭvā vayam iti | ā ato vāg yamanam |
1_veda/5_vedang/1_srauta/asvss_u.txt	289	ā			indra agnī avasā gatam gīrbhir vipraḥ pramitim icchamāna ā indra sānasim rayim pra sasāhiṣe puru hūta śatrūn mahān indro yo ojasā bhuvas tvam indra brahmaṇā mahān iti |
1_veda/5_vedang/1_srauta/asvss_u.txt	455	ā			ata ūrdhvam vāg yata āsta ā haviṣkṛta udvādanāt |
1_veda/5_vedang/1_srauta/asvss_u.txt	459	ā			some gharma ādi ca atipraiṣa ādi ca ā subrahmaṇyāyāḥ |
1_veda/5_vedang/1_srauta/asvss_u.txt	461	ā			prātar anuvāka ādy ā antaryāmāt |
1_veda/5_vedang/1_srauta/asvss_u.txt	463	ā			harivato anusavanam ā iḍāyāḥ |
1_veda/5_vedang/1_srauta/asvss_u.txt	465	ā			stotreṣv atisarjana ādy ā vaṣaṭ kārāt |
1_veda/5_vedang/1_srauta/asvss_u.txt	467	ā			ā udṛcaḥ pavamāneṣu |
1_veda/5_vedang/1_srauta/asvss_u.txt	495	ā			atha enam anuprahared ā aham yajñam dadhe nirṛter upasthāt tam deveṣu paridadāmi vidvān | suprajās tvam śatam hi mām adanta iha no devā mayi śarma yacchata iti |
1_veda/5_vedang/1_srauta/asvss_u.txt	607	ā			ata ūrdhvam āhita agnir vrata caryā ā homāt |
1_veda/5_vedang/1_srauta/asvss_u.txt	739	ā			āhavanīyam śaṃsya paśūn me pāhi iti | gārhapatyam naya prajām me pāhi iti | dakṣiṇam atharva pitum me pāhi iti | gārhapatya āhavanīyāv īkṣeta imān me mitrā varuṇau gṛhān gopāyatam yuvam avinaṣṭān avihṛtān pūṣā enān abhirakṣatv asmākam punar ā ayanād iti |
1_veda/5_vedang/1_srauta/asvss_u.txt	741	ā			yathā pratyetya pradakṣiṇam paryann āhavanīyam upatiṣṭhate | mama nāma prathamam jāta vedaḥ pitā mātā ca dadhatur yad agne | tattvam bibhṛhi punar ā mama etos tava aham nāma bibharāṇy agra iti |
1_veda/5_vedang/1_srauta/asvss_u.txt	761	ā			agne purīṣya abhidyumnam abhisaha āyacchasva svāhā iti | gārhapatya āhavanīyāv īkṣeta imān me mitrā varuṇau gṛhān ajūgupatam yuvam | avinaṣṭān avihṛtān pūṣā enān abhyārakṣīd asmākam punar ā ayanād iti |
1_veda/5_vedang/1_srauta/asvss_u.txt	811	ā			api jīva anta ā tribhyaḥ pretebhya eva nipṛṇīyād iti gautamaḥ kriyā hy artha kāritā |
1_veda/5_vedang/1_srauta/asvss_u.txt	871	ā			agnā viṣṇū sajoṣase mā vardhantu vā aṅgiraḥ | dyumnair vājebhir āgatam | agnā viṣṇū mahi dhāma priyam vām vītho ghṛtasya guhyā juṣāṇā | dame dame suṣṭutir vām iyānā prati vām jihvā ghṛtam uccaraṇyat | pāvakānaḥ sarasvatī pāvīravī kanyā citrāyuḥ pīpivāṃsam sarasvato divyam suparṇam vāyasam bṛhantam āsavam savitur yathā sa no rādhāṃsy ā bhara iti |
