file	line_no	issue_type	matched_form	matched_sequence	context
1_veda/2_bra/satapath/sb_14_u.txt	797	adjacent_vowels	vāabhimātirindrāya	āa	tasmādāhendrāya tvetyabhimātighna iti sapatno vāabhimātirindrāya tvā sapatnaghna
1_veda/2_bra/satapath/sb_14_u.txt	925	adjacent_vowels	paridhāupaśrayati	āu	...raṃ karoti parāṃ devatāmasāveva bandhurhutvā madhyame paridhāupaśrayati
1_veda/2_bra/satapath/sb_14_u.txt	929	adjacent_vowels	paridhāupaśrayati	āu	paridhāupaśrayati
1_veda/2_bra/satapath/sb_14_u.txt	933	adjacent_vowels	paridhāupaśrayati	āu	prāṇānevāsminnetaddadhāti hutvā madhyame paridhāupaśrayati
1_veda/2_bra/satapath/sb_14_u.txt	945	adjacent_vowels	paridāupaśrayati	āu	...āvāpṛthivīprāṇodānāvevāsminnetaddadhāti hutvā madhyame paridāupaśrayati
1_veda/2_bra/satapath/sb_14_u.txt	951	adjacent_vowels	paridhāupaśrayati	āu	madhyame paridhāupaśrayati
1_veda/2_bra/satapath/sb_14_u.txt	1041	adjacent_vowels	evaitasmāatiṣṭhata	āa	...rasicyeta yadayasmayaḥ syātpradahetparīśāsāvathaiṣa evaitasmāatiṣṭhata
1_veda/2_bra/satapath/sb_14_u.txt	1047	isolated_consonant	t	t	vratacaryā yā sṛs | t | au
1_veda/2_bra/satapath/sb_14_u.txt	1087	adjacent_vowels	taāpyāyatāṃ	aā	jagatyāṃ sadasyā sā taāpyāyatāṃ niṣṭyāyatāṃ tasyai te svāheti nātra tirohitamivāsti
1_veda/2_bra/satapath/sb_14_u.txt	1345	adjacent_vowels	vāasmai	āa	...'thaināḥ sarve devāḥ sarvāṇi bhūtānyupajīvanti pinvante ha vāasmai varṣā ya
1_veda/2_bra/satapath/sb_14_u.txt	1373	adjacent_vowels	vāagnihotraṃ	āa	agnihotram vai pravargyaḥ sarvam vāagnihotraṃ sarvam pravargyaḥ sa yadadhiśritaṃ
1_veda/2_bra/satapath/sb_14_u.txt	1375	adjacent_vowels	vāagnihotram	āa	tatpravṛkto yadunnītaṃ tadrucito yaddhutaṃ tatpinvito yadā vāagnihotram
1_veda/2_bra/satapath/sb_14_u.txt	1419	adjacent_vowels	asurāstaeṣu	ae	...atyāḥ devāścāsurāśca tataḥ kānīyasā eva devā jyāyasā asurāstaeṣu
1_veda/2_bra/satapath/sb_14_u.txt	1525	adjacent_vowels	puraetā	ae	svānāṃ śreṣṭhaḥ puraetā bhavatyannādo'dhipatirya evam veda
1_veda/2_bra/satapath/sb_14_u.txt	1577	adjacent_vowels	prastyuāttadetāni	uā	prastyuāttadetāni japedasato mā sadgamaya tamaso mā jyotirgamaya mṛt...
1_veda/2_bra/satapath/sb_14_u.txt	2003	adjacent_vowels	yaetamevamupāste'tiṣṭhāḥ	ae	rājeti vā ahametamupāsa iti sa yaetamevamupāste'tiṣṭhāḥ sarveṣām bhūtānām
1_veda/2_bra/satapath/sb_14_u.txt	2081	adjacent_vowels	etāvannūityetāvaddhīti	ūi	sa hovācājātaśatruḥ etāvannūityetāvaddhīti naitāvatā viditam bhavatīti sa hovāca
1_veda/2_bra/satapath/sb_14_u.txt	3311	adjacent_vowels	uiparyetītyevamevaitadyājñavalkya	ui	jyotiṣāste palyayate karma kurute uiparyetītyevamevaitadyājñavalkya
1_veda/2_bra/satapath/sb_14_u.txt	3379	adjacent_vowels	bahūniuteva	iu	svapnānta uccāvacamīyamāno rūpāṇi devaḥ kurute bahūniuteva strībhiḥ saha
1_veda/2_bra/satapath/sb_14_u.txt	3625	adjacent_vowels	caeṣa	ae	tasmiñcuklamuta nīlamāhuḥ piṅgalaṃ haritaṃ lohitaṃ caeṣa panthā brahmaṇā
1_veda/2_bra/satapath/sb_14_u.txt	4805	adjacent_vowels	vāasmai	āa	...'thaināḥ sarve devāḥ sarvāṇi bhūtānyupajīvanti pinvante ha vāasmai varṣā ya
1_veda/2_bra/satapath/sb_14_u.txt	4833	adjacent_vowels	vāagnihotraṃ	āa	agnihotram vai pravargyaḥ sarvam vāagnihotraṃ sarvam pravargyaḥ sa yadadhiśritaṃ
1_veda/2_bra/satapath/sb_14_u.txt	4835	adjacent_vowels	vāagnihotram	āa	tatpravṛkto yadunnītaṃ tadrucito yaddhutaṃ tatpinvito yadā vāagnihotram
1_veda/3_ara/sankharu.txt	16	adjacent_vowels	āroḷhāra	oḷ	...ti | arko 'si vasavastvā gāyatreṇa cchandasārohantu te ta āroḷhāra ityeva tad āha | tān aham anvārohāmi rājyāyeti | rājyaṃ...
1_veda/3_ara/sankharu.txt	16	adjacent_vowels	āroḷhāra	oḷ	...rañ japati | rudrāstvā traiṣṭubhena chandasārohantu te ta āroḷhāra ityeva tad āha | tān aham anvārohāmi svārājyāyeti | svā...
1_veda/3_ara/sankharu.txt	16	adjacent_vowels	āroḷhāra	oḷ	...harañ japati | ādityāstvā jagatena cchandasārohantu te ta āroḷhāra ityeva tad āha | tān aham anvārohāmi sāmrājyāyeti | sām...
1_veda/3_ara/sankharu.txt	16	adjacent_vowels	āroḷhāra	oḷ	...japati | viśve tvā devā ānuṣṭubhena chandasārohantu te ta āroḷhāra ityeva tad āha | tān aham anvārohāmi kāmaprāyeti | kāma...
1_veda/3_ara/sankharu.txt	32	adjacent_vowels	'vyūḷhaḥ	ūḷ	...ābhiḥ saṃdadhāti | uṣṇig uttamā | so 'yaṃ skandho vidalo 'vyūḷhaḥ ||
1_veda/3_ara/sankharu.txt	58	adjacent_vowels	yātaūtīyaṃ	aū	...d enaṃ svena chandasā samardhayati | hairaṇyastūpīyaṃ ca yātaūtīyaṃ ca bārhatarāthantare bṛhadrathantare hi purastāt kṛte ...
1_veda/3_ara/sankharu.txt	65	adjacent_vowels	baḷa	aḷ	...vi rājatheti bṛhadvat | mahadvat | mahadvat dhyetad ahaḥ | baḷa ityā tad vapeṣu dhāyi darśitam iti jātavedasīyaṃ tasya ast...
1_veda/3_ara/sankharu.txt	65	adjacent_vowels	baḷa	ḷa	...i rājatheti bṛhadvat | mahadvat | mahadvat dhyetad ahaḥ | baḷa ityā tad vapeṣu dhāyi darśitam iti jātavedasīyaṃ tasya astā...
1_veda/3_ara/sankharu.txt	75	adjacent_vowels	brahmaālaṅkāreṇālaṅkṛto	aā	...ataṃ cūṛnahastāḥ | taṃ brahmālaṅkāreṇālaṅkurvanti | sa brahmaālaṅkāreṇālaṅkṛto brahma vidvān brahmābhipraiti | sa āgacchat...
1_veda/3_ara/sankharu.txt	75	adjacent_vowels	cūṛnahastāḥ	ūṛ	...ñjanahastāḥ | śataṃ mālyahastāḥ | śataṃ vāsohastāḥ | śataṃ cūṛnahastāḥ | taṃ brahmālaṅkāreṇālaṅkurvanti | sa brahmaālaṅkār...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	vāg evāsyā ekam aṅgam udūḷham | tasyai nāma parastāt prativihitā bhūtamātrā | prāṇa ev...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	...parastāt prativihitā bhūtamātrā | prāṇa evāsyā ekam aṅgam udūḷham | tasya gandhaḥ parastāt prativihitā bhūtamātrā | cakṣur...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	...arastāt prativihitā bhūtamātrā | cakṣur evāsyā ekam aṅgam udūḷham | tasya rūpaṃ parastāt prativihitā bhūtamātrā | śrotram ...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	...rastāt prativihitā bhūtamātrā | śrotram evāsyā ekam aṅgam udūḷham | tasya śabdaḥ parastāt prativihitā bhūtamātrā | jihvaiv...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	... parastāt prativihitā bhūtamātrā | jihvaivāsyā ekam aṅgam udūḷham | tasyā annarasaḥ parastāt prativihitā bhūtamātrā | hast...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	...parastāt prativihitā bhūtamātrā | hastāvevāsyā ekam aṅgam udūḷham | tayoḥ karma parastāt prativihitā bhūtamātrā | śarīrame...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	...arastāt prativihitā bhūtamātrā | śarīramevāsyā ekam aṅgam udūḷham | tasya sukhaduḥkhe parastāt prativihitā bhūtamātrā | up...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	...rastāt prativihitā bhūtamātrā | upastha evāsyā ekam aṅgam udūḷham | tasyānando ratiḥ prajātiḥ parastāt prativihitā bhūtamā...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	... parastāt prativihitā bhūtamātrā | pādāvevāsyā ekam aṅgam udūḷham | tayor ityāḥ parastāt prativihitā bhūtamātrā | mana evā...
1_veda/3_ara/sankharu.txt	129	adjacent_vowels	udūḷham	ūḷ	... parastāt prativihitā bhūtamātrā | mana evāsyā ekam aṅgam udūḷham | tasya dhīḥ kāmāḥ parastāt prativihitā bhūtamātrā ||
1_veda/3_ara/sankharu.txt	155	adjacent_vowels	pūṛnam	ūṛ	...iti | taṃ hovācājātaśatruḥ | mā maitasmin saṃvādayiṣṭhāḥ | pūṛnam apravarti brahmeti vā aham etam upāsa iti | sa yo haitam...
1_veda/3_ara/sankharu.txt	185	adjacent_vowels	iḷā	iḷ	...| ṛta mā mā hiṃsīḥ | anenādhītenāhorātrān tsaṃvasāmi | agne iḷā nama iḷā namaḥ | ṛṣibhyo mantrakṛdbhyo mantrapatibhyo namo...
1_veda/3_ara/sankharu.txt	185	adjacent_vowels	iḷā	iḷ	...mā hiṃsīḥ | anenādhītenāhorātrān tsaṃvasāmi | agne iḷā nama iḷā namaḥ | ṛṣibhyo mantrakṛdbhyo mantrapatibhyo namo 'stu dev...
1_veda/3_ara/sankharu.txt	185	adjacent_vowels	iḷā	ḷā	... ṛta mā mā hiṃsīḥ | anenādhītenāhorātrān tsaṃvasāmi | agne iḷā nama iḷā namaḥ | ṛṣibhyo mantrakṛdbhyo mantrapatibhyo namo ...
1_veda/3_ara/sankharu.txt	185	adjacent_vowels	iḷā	ḷā	...ā hiṃsīḥ | anenādhītenāhorātrān tsaṃvasāmi | agne iḷā nama iḷā namaḥ | ṛṣibhyo mantrakṛdbhyo mantrapatibhyo namo 'stu deve...
1_veda/3_ara/sankharu.txt	222	adjacent_vowels	reḷhi	eḷ	...te vā bhāṣate vā vāci tadā prāṇo bhavati | vāk tadā prāṇaṃ reḷhi | atha yat svapiti vā tūṣṇīṃ vā bhavati prāṇe tadā vāg bh...
1_veda/3_ara/sankharu.txt	222	adjacent_vowels	reḷhi	eḷ	... tūṣṇīṃ vā bhavati prāṇe tadā vāg bhavati prāṇastadā vācaṃ reḷhi | tāv anyonyaṃ rīḷhaḥ | tad etad ṛcābhyuditam | ekaḥ supa...
1_veda/3_ara/sankharu.txt	222	adjacent_vowels	reḷhi	eḷ	...vanaṃ vicaṣṭe | taṃ pākena manasāpaśyam antitas | taṃ mātā reḷhi sa u reḷhi mātaram || iti | vāg vai mātā prāṇo vatsaḥ | s...
1_veda/3_ara/sankharu.txt	222	adjacent_vowels	reḷhi	eḷ	...ṭe | taṃ pākena manasāpaśyam antitas | taṃ mātā reḷhi sa u reḷhi mātaram || iti | vāg vai mātā prāṇo vatsaḥ | sa ya evam e...
1_veda/3_ara/sankharu.txt	222	adjacent_vowels	rīḷhaḥ	īḷ	...āṇe tadā vāg bhavati prāṇastadā vācaṃ reḷhi | tāv anyonyaṃ rīḷhaḥ | tad etad ṛcābhyuditam | ekaḥ suparṇaḥ sa samudram āviv...
1_veda/3_ara/sankharu.txt	228	adjacent_vowels	aatha	aa	...vāyur ākāśam āpo jyautīṃṣi tāni mithaḥ saṃhitani bhavanti | aatha yānyanyāni kṣudrāṇi mahābhūtaiḥ saṃdhīyante saiṣā sarvav...
1_veda/3_ara/sankharu.txt	292	adjacent_vowels	abhyārūḷham	ūḷ	...vidhaṃ agnihotraṃ hutaṃ bhavati | rohobhyāṃ rohobhyām abhyārūḷham abhi svargaṃ lokaṃ gamayati ya evaṃ vidvān aśnāti ca pib...
1_veda/3_ara/sankharu.txt	318	adjacent_vowels	sāḷhā	āḷ	...|| ayaṃ sano nudatāṃ me sapatnān indra iva vṛtraṃ pṛtanāsu sāḷhā | agnir iva kakṣaṃ vibhṛtaḥ purutrā vāteṣu nas tigmajambh...
1_veda/3_ara/sankharu.txt	332	adjacent_vowels	ṣoḷaśabhir	oḷ	...dane vāsayitvā trirātram ekāṃ vā badhnīyāt | ata evottaraṃ ṣoḷaśabhir bailvaṃ saptarātraṃ madhusarpiṣor vāsayitvā trirātra...
1_veda/3_ara/sankharu.txt	332	adjacent_vowels	ṣoḷaśabhir	ḷa	...ane vāsayitvā trirātram ekāṃ vā badhnīyāt | ata evottaraṃ ṣoḷaśabhir bailvaṃ saptarātraṃ madhusarpiṣor vāsayitvā trirātram...
1_veda/3_ara/sankharu.txt	346	adjacent_vowels	kahoḷaḥ	oḷ	...hir adhītam | guṇākhyaś śāṅkhāyanaḥ kahoḷāt kauṣītakeḥ | kahoḷaḥ kauṣītakir uddālakād āruṇeḥ | uddālaka āruṇiḥ priyavratāt...
1_veda/3_ara/sankharu.txt	346	adjacent_vowels	kahoḷaḥ	ḷa	...ir adhītam | guṇākhyaś śāṅkhāyanaḥ kahoḷāt kauṣītakeḥ | kahoḷaḥ kauṣītakir uddālakād āruṇeḥ | uddālaka āruṇiḥ priyavratāt ...
1_veda/3_ara/sankharu.txt	346	adjacent_vowels	kahoḷāt	oḷ	...āc chāṅkhāyanād asmābhir adhītam | guṇākhyaś śāṅkhāyanaḥ kahoḷāt kauṣītakeḥ | kahoḷaḥ kauṣītakir uddālakād āruṇeḥ | uddāla...
1_veda/3_ara/sankharu.txt	346	adjacent_vowels	kahoḷāt	ḷā	...c chāṅkhāyanād asmābhir adhītam | guṇākhyaś śāṅkhāyanaḥ kahoḷāt kauṣītakeḥ | kahoḷaḥ kauṣītakir uddālakād āruṇeḥ | uddālak...
1_veda/4_upa/brup___u.txt	337	adjacent_vowels	puraetā	ae	...vaṃ ha vā enaṃ svā abhisaṃviśanti bhartā svānāṃ śreṣṭhaḥ puraetā bhavaty annādo 'dhipatir ya evaṃ veda |
1_veda/4_upa/brup___u.txt	369	isolated_consonant	v	v	yad v eva samaḥ pluṣiṇā samo maśakena samo nāgena sama ebhis trib...
1_veda/4_upa/brup___u.txt	369	isolated_consonant	v	v	... nāgena sama ebhis tribhir lokaiḥ samo 'nena sarveṇa tasmād v eva sāma |
1_veda/4_upa/brup___u.txt	777	adjacent_vowels	ūṛjam	ūṛ	sa devān apigacchati sa ūṛjam upajīvati |
1_veda/4_upa/brup___u.txt	4427	isolated_consonant	v	v	evaṃ v eṣā gāyatry adhyātmaṃ pratiṣṭhitā |
1_veda/4_upa/brup___u.txt	4729	adjacent_vowels	goaśvānāṃ	oa	sa hovāca || vijñāyate hāstihiraṇyasyāpāttaṃ goaśvānāṃ dāsīnāṃ pravārāṇāṃ paridhānasya |
1_veda/4_upa/brup___u.txt	5201	adjacent_vowels	janayitavāi	āi	īśvarau janayitavāi |
1_veda/4_upa/chup___u.txt	745	adjacent_vowels	hāukāraḥ	āu	ayaṃ vāva loko hāukāraḥ |
1_veda/4_upa/chup___u.txt	747	adjacent_vowels	hāikāraḥ	āi	vāyur hāikāraḥ |
1_veda/4_upa/chup___u.txt	1439	isolated_consonant	m	m	paśyema tvā vayaṃ rā hu m ā jyā yo ā iti ||
1_veda/4_upa/chup___u.txt	1461	isolated_consonant	m	m	paśyema tvā vayaṃ vairā hu m ā jyā yo ā iti ||
1_veda/4_upa/chup___u.txt	2107	isolated_consonant	v	v	tam u ha paraḥ pratyuvāca kam v ara enam etat santaṃ sayugvānam iva raikvam āttha iti |
1_veda/4_upa/chup___u.txt	3511	isolated_consonant	v	v	yad v avijñātam ivābhūd ity etāsām eva devatānāṃ samāsa iti tad v...
1_veda/4_upa/chup___u.txt	4021	adjacent_vowels	nāmnīyūati	ūa	tām u nāmnīyūati |
1_veda/4_upa/chup___u.txt	4073	adjacent_vowels	nāmnīyūati	ūa	tām u nāmnīyūati |
1_veda/4_upa/chup___u.txt	4745	adjacent_vowels	ātmaānam	aā	te hocur hanta tam ātmaānam anvecchāmo yam ātmānam anviṣya sarvāṃś ca lokān āpnoti s...
1_veda/4_upa/isup___u.txt	17	isolated_consonant	v	v	tad ejati tan naijati tad dūre tad v antike |
1_veda/4_upa/prasup_u.txt	163	adjacent_vowels	prāṇaikaṛṣirattā	aṛ	vrātyas tvaṃ prāṇaikaṛṣirattā viśvasya satpatiḥ |
1_veda/4_upa/prasup_u.txt	505	adjacent_vowels	paramaṛṣibhyaḥ	aṛ	paramaṛṣibhyo namaḥ paramaṛṣibhyaḥ ||
1_veda/4_upa/prasup_u.txt	505	adjacent_vowels	paramaṛṣibhyo	aṛ	paramaṛṣibhyo namaḥ paramaṛṣibhyaḥ ||
1_veda/5_vedang/1_srauta/apsulb_u.txt	459	adjacent_vowels	dakṣiṇāoarayoḥ	oa	...t | tasya dakṣiṇato 'nyam uttarataś ca | tāv akṣṇayā dakṣiṇāoarayoḥ koṭyor ālikhet | tat saptamam ||
1_veda/5_vedang/1_srauta/apsulb_u.txt	459	adjacent_vowels	dakṣiṇāoarayoḥ	āo	...et | tasya dakṣiṇato 'nyam uttarataś ca | tāv akṣṇayā dakṣiṇāoarayoḥ koṭyor ālikhet | tat saptamam ||
1_veda/5_vedang/1_srauta/asvss_u.txt	67	adjacent_vowels	īḷenyo	īḷ	... sāmidhenyaḥ pra vo vājā abhidyavo agna ā yāhi vītaye gṛṇān īḷenyo namasyas tiro agnim dūtam vṛṇīmahe samidhyamāno adhvare...
1_veda/5_vedang/1_srauta/asvss_u.txt	67	adjacent_vowels	īḷenyo	ḷe	...sāmidhenyaḥ pra vo vājā abhidyavo agna ā yāhi vītaye gṛṇān īḷenyo namasyas tiro agnim dūtam vṛṇīmahe samidhyamāno adhvare ...
1_veda/5_vedang/1_srauta/asvss_u.txt	119	adjacent_vowels	vāḷ	āḷ	...praṇīr yajñānām rathīr adhvarāṇām atūrto hotā tūrṇir havya vāḷ ity avasāya āspātram juhūr devānām camaso deva pāno arām iv...
1_veda/5_vedang/1_srauta/asvss_u.txt	151	adjacent_vowels	oḷhāsv	oḷ	oḷhāsv āvāpikāsu devān ājyapān āvaha agnim hotrāya āvaha svam ...
1_veda/5_vedang/1_srauta/asvss_u.txt	203	adjacent_vowels	iḷāmahai	iḷ	...yed ghṛtavatīm adhvaryo srucam āsyasva devayuvam viśva vāre iḷāmahai devān īḷe anyān namasyāma namasyān yajāma yajñiyān it...
1_veda/5_vedang/1_srauta/asvss_u.txt	203	adjacent_vowels	iḷāmahai	ḷā	...ed ghṛtavatīm adhvaryo srucam āsyasva devayuvam viśva vāre iḷāmahai devān īḷe anyān namasyāma namasyān yajāma yajñiyān iti...
1_veda/5_vedang/1_srauta/asvss_u.txt	203	adjacent_vowels	īḷe	īḷ	...adhvaryo srucam āsyasva devayuvam viśva vāre iḷāmahai devān īḷe anyān namasyāma namasyān yajāma yajñiyān iti |
1_veda/5_vedang/1_srauta/asvss_u.txt	203	adjacent_vowels	īḷe	ḷe	...dhvaryo srucam āsyasva devayuvam viśva vāre iḷāmahai devān īḷe anyān namasyāma namasyān yajāma yajñiyān iti |
1_veda/5_vedang/1_srauta/asvss_u.txt	207	adjacent_vowels	śrauṣaḷ	aḷ	...hanāni ity ādāya dakṣiṇā mukha iti śāṭyāyanakam | astu śrauṣaḷ ity au kāram plāvayan |
1_veda/5_vedang/1_srauta/asvss_u.txt	237	adjacent_vowels	vaoṣaḷ	ao	ye yajāmahe samidhaḥ samidho agna ājyasya vyantu vaoṣaḷ iti vaṣaṭ kāraḥ |
1_veda/5_vedang/1_srauta/asvss_u.txt	237	adjacent_vowels	vaoṣaḷ	aḷ	ye yajāmahe samidhaḥ samidho agna ājyasya vyantu vaoṣaḷ iti vaṣaṭ kāraḥ |
1_veda/5_vedang/1_srauta/asvss_u.txt	253	adjacent_vowels	iḷo	iḷ	iḷo agna ājyasya vyantv iti tṛtīyaḥ |
1_veda/5_vedang/1_srauta/asvss_u.txt	253	adjacent_vowels	iḷo	ḷo	iḷo agna ājyasya vyantv iti tṛtīyaḥ |
1_veda/5_vedang/1_srauta/asvss_u.txt	295	adjacent_vowels	ayāḷ	āḷ	ye yajāmahe agnim sviṣṭakṛtam ayāḷ agnir ity uktvā ṣaṣṭhyā vibhavatyā devatām ādiśya priyā dhā...
1_veda/5_vedang/1_srauta/asvss_u.txt	295	adjacent_vowels	ayāḷ	āḷ	...ity uktvā ṣaṣṭhyā vibhavatyā devatām ādiśya priyā dhāmāny ayāḷ ity upasaṃtanuyāt |
1_veda/5_vedang/1_srauta/asvss_u.txt	297	adjacent_vowels	ayāḷ	āḷ	evam uttarā ayāḷ ayāḷ iti tv eva tāsām purastāt |
1_veda/5_vedang/1_srauta/asvss_u.txt	297	adjacent_vowels	ayāḷ	āḷ	evam uttarā ayāḷ ayāḷ iti tv eva tāsām purastāt |
1_veda/5_vedang/1_srauta/asvss_u.txt	307	adjacent_vowels	iḷām	iḷ	spṛṣṭvā udakam añjalinā iḷām pratigṛhya savye pāṇau kṛtvā paścād asyā udag aṅgulim pāṇ...
1_veda/5_vedang/1_srauta/asvss_u.txt	307	adjacent_vowels	iḷām	iḷ	...āṇau kṛtvā paścād asyā udag aṅgulim pāṇim upadhāya avāntara iḷām avadāpayīta |
1_veda/5_vedang/1_srauta/asvss_u.txt	307	adjacent_vowels	iḷām	ḷā	spṛṣṭvā udakam añjalinā iḷām pratigṛhya savye pāṇau kṛtvā paścād asyā udag aṅgulim pāṇi...
1_veda/5_vedang/1_srauta/asvss_u.txt	307	adjacent_vowels	iḷām	ḷā	...ṇau kṛtvā paścād asyā udag aṅgulim pāṇim upadhāya avāntara iḷām avadāpayīta |
1_veda/5_vedang/1_srauta/asvss_u.txt	313	adjacent_vowels	iḷām	iḷ	aṅgulīr amuṣṭim kṛtvā dakṣiṇata iḷām parigṛhya āsya sammitām upahvayate prāṇa sammitām vā |
1_veda/5_vedang/1_srauta/asvss_u.txt	313	adjacent_vowels	iḷām	ḷā	aṅgulīr amuṣṭim kṛtvā dakṣiṇata iḷām parigṛhya āsya sammitām upahvayate prāṇa sammitām vā |
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	iḷ	iḷā upahūtā saha divā bṛhatā ādityena upa asmān iḷā hvayatām s...
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	iḷ	iḷā upahūtā saha divā bṛhatā ādityena upa asmān iḷā hvayatām saha divā bṛhatā ādityena iḷā upahūtā saha antari...
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	iḷ	...ā ādityena upa asmān iḷā hvayatām saha divā bṛhatā ādityena iḷā upahūtā saha antarikṣeṇa vāmadevyena vāyunā upa asmān iḷā ...
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	iḷ	...a iḷā upahūtā saha antarikṣeṇa vāmadevyena vāyunā upa asmān iḷā hvayatām saha antarikṣeṇa vāmadevyena vāyunā iḷā upahūtā |
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	iḷ	... upa asmān iḷā hvayatām saha antarikṣeṇa vāmadevyena vāyunā iḷā upahūtā |
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	ḷā	iḷā upahūtā saha divā bṛhatā ādityena upa asmān iḷā hvayatām sa...
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	ḷā	iḷā upahūtā saha divā bṛhatā ādityena upa asmān iḷā hvayatām saha divā bṛhatā ādityena iḷā upahūtā saha antarik...
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	ḷā	... ādityena upa asmān iḷā hvayatām saha divā bṛhatā ādityena iḷā upahūtā saha antarikṣeṇa vāmadevyena vāyunā upa asmān iḷā h...
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	ḷā	... iḷā upahūtā saha antarikṣeṇa vāmadevyena vāyunā upa asmān iḷā hvayatām saha antarikṣeṇa vāmadevyena vāyunā iḷā upahūtā |
1_veda/5_vedang/1_srauta/asvss_u.txt	315	adjacent_vowels	iḷā	ḷā	...upa asmān iḷā hvayatām saha antarikṣeṇa vāmadevyena vāyunā iḷā upahūtā |
1_veda/5_vedang/1_srauta/asvss_u.txt	317	adjacent_vowels	iḷā	iḷ	saha pṛthivyā rathantareṇa agninā upa asmān iḷā hvayatām saha pṛthivyā rathantareṇa agninā upahūtā gāvaḥ s...
1_veda/5_vedang/1_srauta/asvss_u.txt	317	adjacent_vowels	iḷā	ḷā	saha pṛthivyā rathantareṇa agninā upa asmān iḷā hvayatām saha pṛthivyā rathantareṇa agninā upahūtā gāvaḥ sa...
1_veda/5_vedang/1_srauta/asvss_u.txt	321	adjacent_vowels	iḷā	iḷ	upahūtaḥ sakhā bhakṣa upa mām sakhā bhakṣo hvayatām upahūtā iḷā vṛṣṭir upa mām iḷā vṛṣṭir hvayatām ity upāṃśv atha uccaiḥ ...
1_veda/5_vedang/1_srauta/asvss_u.txt	321	adjacent_vowels	iḷā	iḷ	...ṣa upa mām sakhā bhakṣo hvayatām upahūtā iḷā vṛṣṭir upa mām iḷā vṛṣṭir hvayatām ity upāṃśv atha uccaiḥ iḷā upahūtā upahūtā...
1_veda/5_vedang/1_srauta/asvss_u.txt	321	adjacent_vowels	iḷā	iḷ	...ā vṛṣṭir upa mām iḷā vṛṣṭir hvayatām ity upāṃśv atha uccaiḥ iḷā upahūtā upahūtā iḷā upa asmān iḷā hvayatām iḷā upahūtā |
